run_id,file_name,class_value,workpiece_id,workpiece_date,workpiece_usage,workpiece_result,workpiece_location,scenario_condition,scenario_exception
1603675,Ch_000001603675.json,001_control-group,30000000009264,2023-07-12 14:11:53,0,OK,right,normal,0
1603678,Ch_000001603678.json,001_control-group,30000000009264,2023-07-12 14:12:27,0,OK,left,normal,0
1603679,Ch_000001603679.json,001_control-group,30000000009264,2023-07-12 14:12:31,0,OK,right,normal,0
1603682,Ch_000001603682.json,001_control-group,30000000009264,2023-07-12 14:13:06,0,OK,left,normal,0
1603683,Ch_000001603683.json,001_control-group,30000000009264,2023-07-12 14:13:10,0,OK,right,normal,0
1603690,Ch_000001603690.json,001_control-group,30000000009264,2023-07-12 14:14:52,0,OK,left,normal,0
1603691,Ch_000001603691.json,001_control-group,30000000009264,2023-07-12 14:14:57,0,OK,right,normal,0
1603694,Ch_000001603694.json,001_control-group,30000000009264,2023-07-12 14:15:28,0,OK,left,normal,0
1603695,Ch_000001603695.json,001_control-group,30000000009264,2023-07-12 14:15:33,0,OK,right,normal,0
1603698,Ch_000001603698.json,001_control-group,30000000009264,2023-07-12 14:16:11,0,OK,left,normal,0
1603699,Ch_000001603699.json,001_control-group,30000000009264,2023-07-12 14:16:16,0,OK,right,normal,0
1603702,Ch_000001603702.json,001_control-group,30000000009264,2023-07-12 14:17:37,0,OK,left,normal,0
1603703,Ch_000001603703.json,001_control-group,30000000009264,2023-07-12 14:17:41,0,OK,right,normal,0
1603706,Ch_000001603706.json,001_control-group,30000000009264,2023-07-12 14:18:13,0,NOK,left,normal,0
1603707,Ch_000001603707.json,001_control-group,30000000009264,2023-07-12 14:18:20,0,OK,right,normal,0
1603710,Ch_000001603710.json,001_control-group,30000000009264,2023-07-12 14:18:53,0,OK,left,normal,0
1603711,Ch_000001603711.json,001_control-group,30000000009264,2023-07-12 14:18:57,0,OK,right,normal,0
1603714,Ch_000001603714.json,001_control-group,30000000009264,2023-07-12 14:19:33,0,OK,left,normal,0
1603715,Ch_000001603715.json,001_control-group,30000000009264,2023-07-12 14:19:37,0,OK,right,normal,0
1603718,Ch_000001603718.json,001_control-group,30000000009264,2023-07-12 14:20:48,0,OK,left,normal,0
1603719,Ch_000001603719.json,001_control-group,30000000009264,2023-07-12 14:20:52,0,OK,right,normal,0
1603722,Ch_000001603722.json,001_control-group,30000000009264,2023-07-12 14:21:28,0,OK,left,normal,0
1603723,Ch_000001603723.json,001_control-group,30000000009264,2023-07-12 14:21:33,0,OK,right,normal,0
1603726,Ch_000001603726.json,001_control-group,30000000009264,2023-07-12 14:22:08,0,OK,left,normal,0
1603727,Ch_000001603727.json,001_control-group,30000000009264,2023-07-12 14:22:13,0,OK,right,normal,0
1603730,Ch_000001603730.json,001_control-group,30000000009264,2023-07-12 14:22:46,0,OK,left,normal,0
1603731,Ch_000001603731.json,001_control-group,30000000009264,2023-07-12 14:22:51,0,OK,right,normal,0
1603734,Ch_000001603734.json,001_control-group,30000000009264,2023-07-12 14:23:29,0,OK,left,normal,0
1603735,Ch_000001603735.json,001_control-group,30000000009264,2023-07-12 14:23:33,0,OK,right,normal,0
1603740,Ch_000001603740.json,001_control-group,30000000009266,2023-07-12 14:29:40,0,OK,left,normal,0
1603741,Ch_000001603741.json,001_control-group,30000000009266,2023-07-12 14:29:45,0,OK,right,normal,0
1603744,Ch_000001603744.json,001_control-group,30000000009266,2023-07-12 14:30:20,0,OK,left,normal,0
1603745,Ch_000001603745.json,001_control-group,30000000009266,2023-07-12 14:30:24,0,OK,right,normal,0
1603748,Ch_000001603748.json,001_control-group,30000000009266,2023-07-12 14:30:54,0,OK,left,normal,0
1603749,Ch_000001603749.json,001_control-group,30000000009266,2023-07-12 14:30:58,0,OK,right,normal,0
1603752,Ch_000001603752.json,001_control-group,30000000009266,2023-07-12 14:31:31,0,OK,left,normal,0
1603753,Ch_000001603753.json,001_control-group,30000000009266,2023-07-12 14:31:35,0,OK,right,normal,0
1603754,Ch_000001603754.json,001_control-group,30000000009266,2023-07-12 14:33:11,0,OK,left,normal,0
1603755,Ch_000001603755.json,001_control-group,30000000009266,2023-07-12 14:33:15,0,OK,right,normal,0
1603756,Ch_000001603756.json,001_control-group,30000000009266,2023-07-12 14:33:27,0,OK,left,normal,0
1603757,Ch_000001603757.json,001_control-group,30000000009266,2023-07-12 14:33:32,0,OK,right,normal,0
1603760,Ch_000001603760.json,001_control-group,30000000009266,2023-07-12 14:34:44,0,OK,left,normal,0
1603761,Ch_000001603761.json,001_control-group,30000000009266,2023-07-12 14:34:48,0,OK,right,normal,0
1603762,Ch_000001603762.json,001_control-group,30000000009266,2023-07-12 14:35:08,0,OK,left,normal,0
1603763,Ch_000001603763.json,001_control-group,30000000009266,2023-07-12 14:35:12,0,OK,right,normal,0
1603764,Ch_000001603764.json,001_control-group,30000000009266,2023-07-12 14:35:25,0,OK,left,normal,0
1603765,Ch_000001603765.json,001_control-group,30000000009266,2023-07-12 14:35:29,0,OK,right,normal,0
1603768,Ch_000001603768.json,001_control-group,30000000009266,2023-07-12 14:36:03,0,OK,left,normal,0
1603769,Ch_000001603769.json,001_control-group,30000000009266,2023-07-12 14:36:07,0,OK,right,normal,0
1603772,Ch_000001603772.json,001_control-group,30000000009266,2023-07-12 14:37:24,0,OK,left,normal,0
1603773,Ch_000001603773.json,001_control-group,30000000009266,2023-07-12 14:37:28,0,OK,right,normal,0
1603776,Ch_000001603776.json,001_control-group,30000000009266,2023-07-12 14:38:02,0,OK,left,normal,0
1603777,Ch_000001603777.json,001_control-group,30000000009266,2023-07-12 14:38:06,0,OK,right,normal,0
1603780,Ch_000001603780.json,001_control-group,30000000009266,2023-07-12 14:39:31,0,OK,left,normal,0
1603781,Ch_000001603781.json,001_control-group,30000000009266,2023-07-12 14:39:35,0,OK,right,normal,0
1603784,Ch_000001603784.json,001_control-group,30000000009266,2023-07-12 14:40:06,0,OK,left,normal,0
1603785,Ch_000001603785.json,001_control-group,30000000009266,2023-07-12 14:40:10,0,OK,right,normal,0
1603788,Ch_000001603788.json,001_control-group,30000000009266,2023-07-12 14:40:45,0,OK,left,normal,0
1603789,Ch_000001603789.json,001_control-group,30000000009266,2023-07-12 14:40:49,0,OK,right,normal,0
1603792,Ch_000001603792.json,001_control-group,30000000009266,2023-07-12 14:41:55,0,OK,left,normal,0
1603793,Ch_000001603793.json,001_control-group,30000000009266,2023-07-12 14:41:59,0,OK,right,normal,0
1603796,Ch_000001603796.json,001_control-group,30000000009266,2023-07-12 14:44:40,0,OK,left,normal,0
1603797,Ch_000001603797.json,001_control-group,30000000009266,2023-07-12 14:44:44,0,OK,right,normal,0
1603800,Ch_000001603800.json,001_control-group,30000000009266,2023-07-12 14:45:17,0,OK,left,normal,0
1603801,Ch_000001603801.json,001_control-group,30000000009266,2023-07-12 14:45:21,0,OK,right,normal,0
1603804,Ch_000001603804.json,001_control-group,30000000009266,2023-07-12 14:45:53,0,OK,left,normal,0
1603805,Ch_000001603805.json,001_control-group,30000000009266,2023-07-12 14:45:57,0,OK,right,normal,0
1603808,Ch_000001603808.json,001_control-group,30000000009266,2023-07-12 14:46:30,0,NOK,left,normal,0
1603809,Ch_000001603809.json,001_control-group,30000000009266,2023-07-12 14:46:37,0,OK,right,normal,0
1603812,Ch_000001603812.json,001_control-group,30000000009266,2023-07-12 14:47:11,0,OK,left,normal,0
1603813,Ch_000001603813.json,001_control-group,30000000009266,2023-07-12 14:47:15,0,NOK,right,normal,0
1603816,Ch_000001603816.json,001_control-group,30000000009266,2023-07-12 14:47:50,0,OK,left,normal,0
1603817,Ch_000001603817.json,001_control-group,30000000009266,2023-07-12 14:47:54,0,NOK,right,normal,0
1603820,Ch_000001603820.json,001_control-group,30000000009266,2023-07-12 14:48:33,0,OK,left,normal,0
1603821,Ch_000001603821.json,001_control-group,30000000009266,2023-07-12 14:48:37,0,NOK,right,normal,0
1603824,Ch_000001603824.json,001_control-group,30000000009266,2023-07-12 14:50:03,0,OK,left,normal,0
1603825,Ch_000001603825.json,001_control-group,30000000009266,2023-07-12 14:50:07,0,NOK,right,normal,0
1603828,Ch_000001603828.json,001_control-group,30000000009266,2023-07-12 14:50:42,0,OK,left,normal,0
1603829,Ch_000001603829.json,001_control-group,30000000009266,2023-07-12 14:50:46,0,NOK,right,normal,0
1603832,Ch_000001603832.json,001_control-group,30000000009264,2023-07-12 14:51:22,0,OK,left,normal,0
1603833,Ch_000001603833.json,001_control-group,30000000009264,2023-07-12 14:51:26,0,NOK,right,normal,0
1603838,Ch_000001603838.json,001_control-group,30000000009268,2023-07-12 14:59:49,0,OK,left,normal,0
1603839,Ch_000001603839.json,001_control-group,30000000009268,2023-07-12 14:59:53,0,OK,right,normal,0
1603842,Ch_000001603842.json,001_control-group,30000000009268,2023-07-12 15:04:18,0,OK,left,normal,0
1603843,Ch_000001603843.json,001_control-group,30000000009268,2023-07-12 15:04:22,0,OK,right,normal,0
1603846,Ch_000001603846.json,001_control-group,30000000009268,2023-07-12 15:04:54,0,OK,left,normal,0
1603847,Ch_000001603847.json,001_control-group,30000000009268,2023-07-12 15:04:58,0,OK,right,normal,0
1603850,Ch_000001603850.json,001_control-group,30000000009268,2023-07-12 15:05:29,0,OK,left,normal,0
1603851,Ch_000001603851.json,001_control-group,30000000009268,2023-07-12 15:05:33,0,OK,right,normal,0
1603854,Ch_000001603854.json,001_control-group,30000000009268,2023-07-12 15:06:05,0,OK,left,normal,0
1603855,Ch_000001603855.json,001_control-group,30000000009268,2023-07-12 15:06:09,0,OK,right,normal,0
1603858,Ch_000001603858.json,001_control-group,30000000009268,2023-07-12 15:07:24,0,OK,left,normal,0
1603859,Ch_000001603859.json,001_control-group,30000000009268,2023-07-12 15:07:28,0,OK,right,normal,0
1603862,Ch_000001603862.json,001_control-group,30000000009268,2023-07-12 15:08:00,0,OK,left,normal,0
1603863,Ch_000001603863.json,001_control-group,30000000009268,2023-07-12 15:08:04,0,OK,right,normal,0
1603866,Ch_000001603866.json,001_control-group,30000000009268,2023-07-12 15:08:36,0,OK,left,normal,0
1603867,Ch_000001603867.json,001_control-group,30000000009268,2023-07-12 15:08:40,0,OK,right,normal,0
1603870,Ch_000001603870.json,001_control-group,30000000009268,2023-07-12 15:09:50,0,OK,left,normal,0
1603871,Ch_000001603871.json,001_control-group,30000000009268,2023-07-12 15:09:54,0,OK,right,normal,0
1603874,Ch_000001603874.json,001_control-group,30000000009268,2023-07-12 15:10:25,0,OK,left,normal,0
1603875,Ch_000001603875.json,001_control-group,30000000009268,2023-07-12 15:10:30,0,OK,right,normal,0
1603878,Ch_000001603878.json,001_control-group,30000000009268,2023-07-12 15:12:36,0,OK,left,normal,0
1603879,Ch_000001603879.json,001_control-group,30000000009268,2023-07-12 15:12:40,0,OK,right,normal,0
1603882,Ch_000001603882.json,001_control-group,30000000009268,2023-07-12 15:13:10,0,OK,left,normal,0
1603883,Ch_000001603883.json,001_control-group,30000000009268,2023-07-12 15:13:14,0,OK,right,normal,0
1603886,Ch_000001603886.json,001_control-group,30000000009268,2023-07-12 15:13:45,0,OK,left,normal,0
1603887,Ch_000001603887.json,001_control-group,30000000009268,2023-07-12 15:13:49,0,OK,right,normal,0
1603890,Ch_000001603890.json,001_control-group,30000000009268,2023-07-12 15:14:20,0,OK,left,normal,0
1603891,Ch_000001603891.json,001_control-group,30000000009268,2023-07-12 15:14:24,0,NOK,right,normal,0
1603894,Ch_000001603894.json,001_control-group,30000000009268,2023-07-12 15:15:00,0,OK,left,normal,0
1603895,Ch_000001603895.json,001_control-group,30000000009268,2023-07-12 15:15:05,0,NOK,right,normal,0
1603898,Ch_000001603898.json,001_control-group,30000000009268,2023-07-12 15:15:43,0,OK,left,normal,0
1603899,Ch_000001603899.json,001_control-group,30000000009268,2023-07-12 15:15:47,0,NOK,right,normal,0
1603902,Ch_000001603902.json,001_control-group,30000000009268,2023-07-12 15:16:20,0,OK,left,normal,0
1603903,Ch_000001603903.json,001_control-group,30000000009268,2023-07-12 15:16:24,0,OK,right,normal,0
1603906,Ch_000001603906.json,001_control-group,30000000009268,2023-07-12 15:17:31,0,OK,left,normal,0
1603907,Ch_000001603907.json,001_control-group,30000000009268,2023-07-12 15:17:35,0,NOK,right,normal,0
1603914,Ch_000001603914.json,001_control-group,30000000009268,2023-07-12 15:18:54,0,NOK,left,normal,0
1603915,Ch_000001603915.json,001_control-group,30000000009268,2023-07-12 15:19:00,0,NOK,right,normal,0
1603918,Ch_000001603918.json,001_control-group,30000000009268,2023-07-12 15:19:35,0,OK,left,normal,0
1603919,Ch_000001603919.json,001_control-group,30000000009268,2023-07-12 15:19:39,0,NOK,right,normal,0
1603922,Ch_000001603922.json,001_control-group,30000000009268,2023-07-12 15:20:14,0,OK,left,normal,0
1603923,Ch_000001603923.json,001_control-group,30000000009268,2023-07-12 15:20:18,0,NOK,right,normal,0
1603926,Ch_000001603926.json,001_control-group,30000000009268,2023-07-12 15:20:54,0,OK,left,normal,0
1603927,Ch_000001603927.json,001_control-group,30000000009268,2023-07-12 15:20:59,0,NOK,right,normal,0
1603930,Ch_000001603930.json,001_control-group,30000000009268,2023-07-12 15:21:34,0,OK,left,normal,0
1603931,Ch_000001603931.json,001_control-group,30000000009268,2023-07-12 15:21:39,0,NOK,right,normal,0
1603934,Ch_000001603934.json,001_control-group,30000000009268,2023-07-12 15:22:19,0,OK,left,normal,0
1603935,Ch_000001603935.json,001_control-group,30000000009268,2023-07-12 15:22:24,0,NOK,right,normal,0
1603938,Ch_000001603938.json,001_control-group,30000000009270,2023-07-12 15:38:35,0,OK,left,normal,0
1603939,Ch_000001603939.json,001_control-group,30000000009270,2023-07-12 15:38:39,0,OK,right,normal,0
1603942,Ch_000001603942.json,001_control-group,30000000009270,2023-07-12 15:39:11,0,OK,left,normal,0
1603943,Ch_000001603943.json,001_control-group,30000000009270,2023-07-12 15:39:15,0,OK,right,normal,0
1603946,Ch_000001603946.json,001_control-group,30000000009270,2023-07-12 15:39:47,0,OK,left,normal,0
1603947,Ch_000001603947.json,001_control-group,30000000009270,2023-07-12 15:39:51,0,OK,right,normal,0
1603950,Ch_000001603950.json,001_control-group,30000000009270,2023-07-12 15:40:22,0,OK,left,normal,0
1603951,Ch_000001603951.json,001_control-group,30000000009270,2023-07-12 15:40:26,0,OK,right,normal,0
1603954,Ch_000001603954.json,001_control-group,30000000009270,2023-07-12 15:40:56,0,OK,left,normal,0
1603955,Ch_000001603955.json,001_control-group,30000000009270,2023-07-12 15:41:00,0,OK,right,normal,0
1603958,Ch_000001603958.json,001_control-group,30000000009270,2023-07-12 15:41:31,0,OK,left,normal,0
1603959,Ch_000001603959.json,001_control-group,30000000009270,2023-07-12 15:41:35,0,OK,right,normal,0
1603962,Ch_000001603962.json,001_control-group,30000000009270,2023-07-12 15:42:06,0,OK,left,normal,0
1603963,Ch_000001603963.json,001_control-group,30000000009270,2023-07-12 15:42:11,0,NOK,right,normal,0
1603966,Ch_000001603966.json,001_control-group,30000000009270,2023-07-12 15:42:44,0,OK,left,normal,0
1603967,Ch_000001603967.json,001_control-group,30000000009270,2023-07-12 15:42:48,0,OK,right,normal,0
1603970,Ch_000001603970.json,001_control-group,30000000009270,2023-07-12 15:43:18,0,OK,left,normal,0
1603971,Ch_000001603971.json,001_control-group,30000000009270,2023-07-12 15:43:22,0,OK,right,normal,0
1603974,Ch_000001603974.json,001_control-group,30000000009270,2023-07-12 15:43:51,0,OK,left,normal,0
1603975,Ch_000001603975.json,001_control-group,30000000009270,2023-07-12 15:43:55,0,OK,right,normal,0
1603978,Ch_000001603978.json,001_control-group,30000000009270,2023-07-12 15:44:26,0,OK,left,normal,0
1603979,Ch_000001603979.json,001_control-group,30000000009270,2023-07-12 15:44:31,0,OK,right,normal,0
1603982,Ch_000001603982.json,001_control-group,30000000009270,2023-07-12 15:45:02,0,OK,left,normal,0
1603983,Ch_000001603983.json,001_control-group,30000000009270,2023-07-12 15:45:06,0,OK,right,normal,0
1603986,Ch_000001603986.json,001_control-group,30000000009270,2023-07-12 15:45:36,0,OK,left,normal,0
1603987,Ch_000001603987.json,001_control-group,30000000009270,2023-07-12 15:45:40,0,OK,right,normal,0
1603990,Ch_000001603990.json,001_control-group,30000000009270,2023-07-12 15:46:12,0,OK,left,normal,0
1603991,Ch_000001603991.json,001_control-group,30000000009270,2023-07-12 15:46:16,0,OK,right,normal,0
1603994,Ch_000001603994.json,001_control-group,30000000009270,2023-07-12 15:46:45,0,OK,left,normal,0
1603995,Ch_000001603995.json,001_control-group,30000000009270,2023-07-12 15:46:49,0,OK,right,normal,0
1603998,Ch_000001603998.json,001_control-group,30000000009270,2023-07-12 15:47:18,0,OK,left,normal,0
1603999,Ch_000001603999.json,001_control-group,30000000009270,2023-07-12 15:47:22,0,OK,right,normal,0
1604002,Ch_000001604002.json,001_control-group,30000000009270,2023-07-12 15:47:51,0,OK,left,normal,0
1604003,Ch_000001604003.json,001_control-group,30000000009270,2023-07-12 15:47:55,0,OK,right,normal,0
1604006,Ch_000001604006.json,001_control-group,30000000009270,2023-07-12 15:48:26,0,NOK,left,normal,0
1604007,Ch_000001604007.json,001_control-group,30000000009270,2023-07-12 15:48:33,0,OK,right,normal,0
1604010,Ch_000001604010.json,001_control-group,30000000009270,2023-07-12 15:49:04,0,OK,left,normal,0
1604011,Ch_000001604011.json,001_control-group,30000000009270,2023-07-12 15:49:08,0,OK,right,normal,0
1604014,Ch_000001604014.json,001_control-group,30000000009270,2023-07-12 15:49:39,0,OK,left,normal,0
1604015,Ch_000001604015.json,001_control-group,30000000009270,2023-07-12 15:49:43,0,OK,right,normal,0
1604018,Ch_000001604018.json,001_control-group,30000000009270,2023-07-12 15:50:13,0,OK,left,normal,0
1604019,Ch_000001604019.json,001_control-group,30000000009270,2023-07-12 15:50:17,0,NOK,right,normal,0
1604022,Ch_000001604022.json,001_control-group,30000000009270,2023-07-12 15:50:54,0,NOK,left,normal,0
1604023,Ch_000001604023.json,001_control-group,30000000009270,2023-07-12 15:51:01,0,OK,right,normal,0
1604026,Ch_000001604026.json,001_control-group,30000000009270,2023-07-12 15:51:31,0,NOK,left,normal,0
1604027,Ch_000001604027.json,001_control-group,30000000009270,2023-07-12 15:51:38,0,OK,right,normal,0
1604030,Ch_000001604030.json,001_control-group,30000000009270,2023-07-12 15:52:19,0,NOK,left,normal,0
1604031,Ch_000001604031.json,001_control-group,30000000009270,2023-07-12 15:52:26,0,OK,right,normal,0
1604034,Ch_000001604034.json,001_control-group,30000000009270,2023-07-12 15:52:58,0,NOK,left,normal,0
1604035,Ch_000001604035.json,001_control-group,30000000009270,2023-07-12 15:53:05,0,OK,right,normal,0
1604038,Ch_000001604038.json,001_control-group,30000000009272,2023-07-12 16:01:05,0,OK,left,normal,0
1604039,Ch_000001604039.json,001_control-group,30000000009272,2023-07-12 16:01:10,0,OK,right,normal,0
1604042,Ch_000001604042.json,001_control-group,30000000009272,2023-07-12 16:01:41,0,OK,left,normal,0
1604043,Ch_000001604043.json,001_control-group,30000000009272,2023-07-12 16:01:45,0,OK,right,normal,0
1604046,Ch_000001604046.json,001_control-group,30000000009272,2023-07-12 16:02:14,0,OK,left,normal,0
1604047,Ch_000001604047.json,001_control-group,30000000009272,2023-07-12 16:02:18,0,OK,right,normal,0
1604050,Ch_000001604050.json,001_control-group,30000000009272,2023-07-12 16:02:50,0,OK,left,normal,0
1604051,Ch_000001604051.json,001_control-group,30000000009272,2023-07-12 16:02:54,0,OK,right,normal,0
1604054,Ch_000001604054.json,001_control-group,30000000009272,2023-07-12 16:03:25,0,OK,left,normal,0
1604055,Ch_000001604055.json,001_control-group,30000000009272,2023-07-12 16:03:30,0,OK,right,normal,0
1604058,Ch_000001604058.json,001_control-group,30000000009272,2023-07-12 16:03:59,0,OK,left,normal,0
1604059,Ch_000001604059.json,001_control-group,30000000009272,2023-07-12 16:04:03,0,OK,right,normal,0
1604062,Ch_000001604062.json,001_control-group,30000000009272,2023-07-12 16:04:34,0,OK,left,normal,0
1604063,Ch_000001604063.json,001_control-group,30000000009272,2023-07-12 16:04:38,0,OK,right,normal,0
1604066,Ch_000001604066.json,001_control-group,30000000009272,2023-07-12 16:05:08,0,OK,left,normal,0
1604067,Ch_000001604067.json,001_control-group,30000000009272,2023-07-12 16:05:12,0,OK,right,normal,0
1604070,Ch_000001604070.json,001_control-group,30000000009272,2023-07-12 16:05:46,0,OK,left,normal,0
1604071,Ch_000001604071.json,001_control-group,30000000009272,2023-07-12 16:05:51,0,OK,right,normal,0
1604074,Ch_000001604074.json,001_control-group,30000000009272,2023-07-12 16:06:20,0,OK,left,normal,0
1604075,Ch_000001604075.json,001_control-group,30000000009272,2023-07-12 16:06:24,0,NOK,right,normal,0
1604078,Ch_000001604078.json,001_control-group,30000000009272,2023-07-12 16:06:57,0,OK,left,normal,0
1604079,Ch_000001604079.json,001_control-group,30000000009272,2023-07-12 16:07:01,0,NOK,right,normal,0
1604082,Ch_000001604082.json,001_control-group,30000000009272,2023-07-12 16:07:36,0,OK,left,normal,0
1604083,Ch_000001604083.json,001_control-group,30000000009272,2023-07-12 16:07:40,0,OK,right,normal,0
1604086,Ch_000001604086.json,001_control-group,30000000009272,2023-07-12 16:08:11,0,OK,left,normal,0
1604087,Ch_000001604087.json,001_control-group,30000000009272,2023-07-12 16:08:16,0,OK,right,normal,0
1604090,Ch_000001604090.json,001_control-group,30000000009272,2023-07-12 16:08:45,0,OK,left,normal,0
1604091,Ch_000001604091.json,001_control-group,30000000009272,2023-07-12 16:08:49,0,NOK,right,normal,0
1604094,Ch_000001604094.json,001_control-group,30000000009272,2023-07-12 16:09:25,0,NOK,left,normal,0
1604095,Ch_000001604095.json,001_control-group,30000000009272,2023-07-12 16:09:32,0,OK,right,normal,0
1604098,Ch_000001604098.json,001_control-group,30000000009272,2023-07-12 16:10:06,0,NOK,left,normal,0
1604099,Ch_000001604099.json,001_control-group,30000000009272,2023-07-12 16:10:13,0,OK,right,normal,0
1604102,Ch_000001604102.json,001_control-group,30000000009272,2023-07-12 16:10:42,0,OK,left,normal,0
1604103,Ch_000001604103.json,001_control-group,30000000009272,2023-07-12 16:10:47,0,OK,right,normal,0
1604106,Ch_000001604106.json,001_control-group,30000000009272,2023-07-12 16:11:16,0,OK,left,normal,0
1604107,Ch_000001604107.json,001_control-group,30000000009272,2023-07-12 16:11:21,0,NOK,right,normal,0
1604110,Ch_000001604110.json,001_control-group,30000000009272,2023-07-12 16:11:57,0,OK,left,normal,0
1604111,Ch_000001604111.json,001_control-group,30000000009272,2023-07-12 16:12:01,0,OK,right,normal,0
1604114,Ch_000001604114.json,001_control-group,30000000009272,2023-07-12 16:12:42,0,NOK,left,normal,0
1604115,Ch_000001604115.json,001_control-group,30000000009272,2023-07-12 16:12:49,0,NOK,right,normal,0
1604118,Ch_000001604118.json,001_control-group,30000000009272,2023-07-12 16:13:23,0,OK,left,normal,0
1604119,Ch_000001604119.json,001_control-group,30000000009272,2023-07-12 16:13:28,0,NOK,right,normal,0
1604122,Ch_000001604122.json,001_control-group,30000000009272,2023-07-12 16:14:21,0,OK,left,normal,0
1604123,Ch_000001604123.json,001_control-group,30000000009272,2023-07-12 16:14:26,0,NOK,right,normal,0
1604126,Ch_000001604126.json,001_control-group,30000000009272,2023-07-12 16:15:02,0,OK,left,normal,0
1604127,Ch_000001604127.json,001_control-group,30000000009272,2023-07-12 16:15:07,0,NOK,right,normal,0
1604130,Ch_000001604130.json,001_control-group,30000000009272,2023-07-12 16:17:23,0,OK,left,normal,0
1604131,Ch_000001604131.json,001_control-group,30000000009272,2023-07-12 16:17:28,0,NOK,right,normal,0
1604134,Ch_000001604134.json,001_control-group,30000000009272,2023-07-12 16:18:13,0,OK,left,normal,0
1604135,Ch_000001604135.json,001_control-group,30000000009272,2023-07-12 16:18:18,0,NOK,right,normal,0
1604138,Ch_000001604138.json,001_control-group,30000000009274,2023-07-12 16:24:17,0,OK,left,normal,0
1604139,Ch_000001604139.json,001_control-group,30000000009274,2023-07-12 16:24:21,0,OK,right,normal,0
1604142,Ch_000001604142.json,001_control-group,30000000009274,2023-07-12 16:25:01,0,OK,left,normal,0
1604143,Ch_000001604143.json,001_control-group,30000000009274,2023-07-12 16:25:05,0,OK,right,normal,0
1604146,Ch_000001604146.json,001_control-group,30000000009274,2023-07-12 16:25:37,0,OK,left,normal,0
1604147,Ch_000001604147.json,001_control-group,30000000009274,2023-07-12 16:25:41,0,OK,right,normal,0
1604150,Ch_000001604150.json,001_control-group,30000000009274,2023-07-12 16:26:23,0,OK,left,normal,0
1604151,Ch_000001604151.json,001_control-group,30000000009274,2023-07-12 16:26:27,0,OK,right,normal,0
1604154,Ch_000001604154.json,001_control-group,30000000009274,2023-07-12 16:26:57,0,OK,left,normal,0
1604155,Ch_000001604155.json,001_control-group,30000000009274,2023-07-12 16:27:02,0,OK,right,normal,0
1604158,Ch_000001604158.json,001_control-group,30000000009274,2023-07-12 16:27:30,0,OK,left,normal,0
1604159,Ch_000001604159.json,001_control-group,30000000009274,2023-07-12 16:27:35,0,OK,right,normal,0
1604162,Ch_000001604162.json,001_control-group,30000000009274,2023-07-12 16:28:04,0,OK,left,normal,0
1604163,Ch_000001604163.json,001_control-group,30000000009274,2023-07-12 16:28:08,0,OK,right,normal,0
1604166,Ch_000001604166.json,001_control-group,30000000009274,2023-07-12 16:28:37,0,OK,left,normal,0
1604167,Ch_000001604167.json,001_control-group,30000000009274,2023-07-12 16:28:41,0,OK,right,normal,0
1604170,Ch_000001604170.json,001_control-group,30000000009274,2023-07-12 16:29:12,0,OK,left,normal,0
1604171,Ch_000001604171.json,001_control-group,30000000009274,2023-07-12 16:29:16,0,OK,right,normal,0
