run_id,file_name,class_value,workpiece_id,workpiece_date,workpiece_usage,workpiece_result,workpiece_location,scenario_condition,scenario_exception
1632226,Ch_000001632226.json,102_glass-fiber-content-28,40000000005388,2024-12-05 09:34:54,0,OK,right,faulty,0
1632227,Ch_000001632227.json,102_glass-fiber-content-28,40000000005387,2024-12-05 09:35:25,0,OK,left,faulty,0
1632228,Ch_000001632228.json,102_glass-fiber-content-28,40000000005387,2024-12-05 09:35:31,0,OK,right,faulty,0
1632229,Ch_000001632229.json,102_glass-fiber-content-28,40000000005373,2024-12-05 09:35:57,0,OK,left,faulty,0
1632230,Ch_000001632230.json,102_glass-fiber-content-28,40000000005373,2024-12-05 09:36:02,0,OK,right,faulty,0
1632231,Ch_000001632231.json,102_glass-fiber-content-28,40000000005377,2024-12-05 09:36:28,0,OK,left,faulty,0
1632232,Ch_000001632232.json,102_glass-fiber-content-28,40000000005377,2024-12-05 09:36:33,0,OK,right,faulty,0
1632233,Ch_000001632233.json,102_glass-fiber-content-28,40000000005372,2024-12-05 09:37:06,0,OK,left,faulty,0
1632234,Ch_000001632234.json,102_glass-fiber-content-28,40000000005372,2024-12-05 09:37:11,0,OK,right,faulty,0
1632235,Ch_000001632235.json,102_glass-fiber-content-28,40000000005371,2024-12-05 09:37:38,0,OK,left,faulty,0
1632236,Ch_000001632236.json,102_glass-fiber-content-28,40000000005371,2024-12-05 09:37:43,0,OK,right,faulty,0
1632237,Ch_000001632237.json,102_glass-fiber-content-28,40000000005370,2024-12-05 09:38:09,0,OK,left,faulty,0
1632238,Ch_000001632238.json,102_glass-fiber-content-28,40000000005370,2024-12-05 09:38:15,0,OK,right,faulty,0
1632239,Ch_000001632239.json,102_glass-fiber-content-28,40000000005369,2024-12-05 09:38:43,0,OK,left,faulty,0
1632240,Ch_000001632240.json,102_glass-fiber-content-28,40000000005369,2024-12-05 09:38:48,0,OK,right,faulty,0
1632241,Ch_000001632241.json,102_glass-fiber-content-28,40000000005404,2024-12-05 09:39:16,0,OK,left,faulty,0
1632242,Ch_000001632242.json,102_glass-fiber-content-28,40000000005404,2024-12-05 09:39:21,0,OK,right,faulty,0
1632243,Ch_000001632243.json,102_glass-fiber-content-28,40000000005403,2024-12-05 09:39:47,0,OK,left,faulty,0
1632244,Ch_000001632244.json,102_glass-fiber-content-28,40000000005403,2024-12-05 09:39:52,0,OK,right,faulty,0
1632245,Ch_000001632245.json,102_glass-fiber-content-28,40000000005386,2024-12-05 09:40:20,0,OK,left,faulty,0
1632246,Ch_000001632246.json,102_glass-fiber-content-28,40000000005386,2024-12-05 09:40:25,0,OK,right,faulty,0
1632247,Ch_000001632247.json,102_glass-fiber-content-28,40000000005376,2024-12-05 09:40:52,0,OK,left,faulty,0
1632248,Ch_000001632248.json,102_glass-fiber-content-28,40000000005376,2024-12-05 09:40:58,0,OK,right,faulty,0
1632249,Ch_000001632249.json,102_glass-fiber-content-28,40000000005385,2024-12-05 09:41:25,0,OK,left,faulty,0
1632250,Ch_000001632250.json,102_glass-fiber-content-28,40000000005385,2024-12-05 09:41:31,0,OK,right,faulty,0
1632251,Ch_000001632251.json,102_glass-fiber-content-28,40000000005392,2024-12-05 09:42:11,0,OK,left,faulty,0
1632252,Ch_000001632252.json,102_glass-fiber-content-28,40000000005392,2024-12-05 09:42:16,0,OK,right,faulty,0
1632253,Ch_000001632253.json,102_glass-fiber-content-28,40000000005401,2024-12-05 09:42:43,0,OK,left,faulty,0
1632254,Ch_000001632254.json,102_glass-fiber-content-28,40000000005401,2024-12-05 09:42:49,0,OK,right,faulty,0
1632255,Ch_000001632255.json,102_glass-fiber-content-28,40000000005399,2024-12-05 09:43:15,0,OK,left,faulty,0
1632256,Ch_000001632256.json,102_glass-fiber-content-28,40000000005399,2024-12-05 09:43:21,0,OK,right,faulty,0
1632257,Ch_000001632257.json,102_glass-fiber-content-28,40000000005410,2024-12-05 09:43:49,0,OK,left,faulty,0
1632258,Ch_000001632258.json,102_glass-fiber-content-28,40000000005410,2024-12-05 09:43:54,0,OK,right,faulty,0
1632259,Ch_000001632259.json,102_glass-fiber-content-28,40000000005406,2024-12-05 09:44:26,0,OK,left,faulty,0
1632260,Ch_000001632260.json,102_glass-fiber-content-28,40000000005406,2024-12-05 09:44:32,0,OK,right,faulty,0
1632261,Ch_000001632261.json,102_glass-fiber-content-28,40000000005407,2024-12-05 09:44:59,0,OK,left,faulty,0
1632262,Ch_000001632262.json,102_glass-fiber-content-28,40000000005407,2024-12-05 09:45:04,0,OK,right,faulty,0
1632263,Ch_000001632263.json,102_glass-fiber-content-28,40000000005408,2024-12-05 09:45:32,0,OK,left,faulty,0
1632264,Ch_000001632264.json,102_glass-fiber-content-28,40000000005408,2024-12-05 09:45:38,0,OK,right,faulty,0
1632265,Ch_000001632265.json,102_glass-fiber-content-28,40000000005409,2024-12-05 09:46:06,0,OK,left,faulty,0
1632266,Ch_000001632266.json,102_glass-fiber-content-28,40000000005409,2024-12-05 09:46:11,0,OK,right,faulty,0
1632267,Ch_000001632267.json,102_glass-fiber-content-28,40000000005367,2024-12-05 09:46:39,0,OK,left,faulty,0
1632268,Ch_000001632268.json,102_glass-fiber-content-28,40000000005367,2024-12-05 09:46:44,0,OK,right,faulty,0
1632269,Ch_000001632269.json,102_glass-fiber-content-28,40000000005398,2024-12-05 09:47:14,0,OK,left,faulty,0
1632270,Ch_000001632270.json,102_glass-fiber-content-28,40000000005398,2024-12-05 09:47:19,0,OK,right,faulty,0
1632271,Ch_000001632271.json,102_glass-fiber-content-28,40000000005394,2024-12-05 09:47:46,0,OK,left,faulty,0
1632272,Ch_000001632272.json,102_glass-fiber-content-28,40000000005394,2024-12-05 09:47:52,0,OK,right,faulty,0
1632273,Ch_000001632273.json,102_glass-fiber-content-28,40000000005395,2024-12-05 09:48:22,0,OK,left,faulty,0
1632274,Ch_000001632274.json,102_glass-fiber-content-28,40000000005395,2024-12-05 09:48:28,0,OK,right,faulty,0
1632275,Ch_000001632275.json,102_glass-fiber-content-28,40000000005396,2024-12-05 09:48:55,0,OK,left,faulty,0
1632276,Ch_000001632276.json,102_glass-fiber-content-28,40000000005396,2024-12-05 09:49:00,0,OK,right,faulty,0
1632277,Ch_000001632277.json,102_glass-fiber-content-28,40000000005400,2024-12-05 09:49:29,0,OK,left,faulty,0
1632278,Ch_000001632278.json,102_glass-fiber-content-28,40000000005400,2024-12-05 09:49:34,0,OK,right,faulty,0
1632279,Ch_000001632279.json,103_glass-fiber-content-26,40000000005464,2024-12-05 09:55:08,0,OK,left,faulty,0
1632280,Ch_000001632280.json,103_glass-fiber-content-26,40000000005464,2024-12-05 09:55:14,0,OK,right,faulty,0
1632281,Ch_000001632281.json,103_glass-fiber-content-26,40000000005469,2024-12-05 09:55:48,0,OK,left,faulty,0
1632282,Ch_000001632282.json,103_glass-fiber-content-26,40000000005469,2024-12-05 09:55:53,0,OK,right,faulty,0
1632283,Ch_000001632283.json,103_glass-fiber-content-26,40000000005468,2024-12-05 09:56:23,0,OK,left,faulty,0
1632284,Ch_000001632284.json,103_glass-fiber-content-26,40000000005468,2024-12-05 09:56:28,0,OK,right,faulty,0
1632285,Ch_000001632285.json,103_glass-fiber-content-26,40000000005467,2024-12-05 09:56:55,0,OK,left,faulty,0
1632286,Ch_000001632286.json,103_glass-fiber-content-26,40000000005467,2024-12-05 09:57:01,0,OK,right,faulty,0
1632287,Ch_000001632287.json,103_glass-fiber-content-26,40000000005466,2024-12-05 09:57:29,0,OK,left,faulty,0
1632288,Ch_000001632288.json,103_glass-fiber-content-26,40000000005466,2024-12-05 09:57:34,0,OK,right,faulty,0
1632289,Ch_000001632289.json,103_glass-fiber-content-26,40000000005463,2024-12-05 09:58:09,0,OK,left,faulty,0
1632290,Ch_000001632290.json,103_glass-fiber-content-26,40000000005463,2024-12-05 09:58:14,0,OK,right,faulty,0
1632291,Ch_000001632291.json,103_glass-fiber-content-26,40000000005465,2024-12-05 09:58:41,0,OK,left,faulty,0
1632292,Ch_000001632292.json,103_glass-fiber-content-26,40000000005465,2024-12-05 09:58:46,0,OK,right,faulty,0
1632293,Ch_000001632293.json,103_glass-fiber-content-26,40000000005462,2024-12-05 09:59:12,0,OK,left,faulty,0
1632294,Ch_000001632294.json,103_glass-fiber-content-26,40000000005462,2024-12-05 09:59:18,0,OK,right,faulty,0
1632295,Ch_000001632295.json,103_glass-fiber-content-26,40000000005461,2024-12-05 09:59:48,0,OK,left,faulty,0
1632296,Ch_000001632296.json,103_glass-fiber-content-26,40000000005461,2024-12-05 09:59:53,0,OK,right,faulty,0
1632297,Ch_000001632297.json,103_glass-fiber-content-26,40000000005460,2024-12-05 10:00:25,0,OK,left,faulty,0
1632298,Ch_000001632298.json,103_glass-fiber-content-26,40000000005460,2024-12-05 10:00:31,0,OK,right,faulty,0
1632299,Ch_000001632299.json,103_glass-fiber-content-26,40000000005486,2024-12-05 10:01:00,0,OK,left,faulty,0
1632300,Ch_000001632300.json,103_glass-fiber-content-26,40000000005486,2024-12-05 10:01:05,0,OK,right,faulty,0
1632301,Ch_000001632301.json,103_glass-fiber-content-26,40000000005471,2024-12-05 10:01:33,0,OK,left,faulty,0
1632302,Ch_000001632302.json,103_glass-fiber-content-26,40000000005471,2024-12-05 10:01:38,0,OK,right,faulty,0
1632303,Ch_000001632303.json,103_glass-fiber-content-26,40000000005487,2024-12-05 10:02:04,0,OK,left,faulty,0
1632304,Ch_000001632304.json,103_glass-fiber-content-26,40000000005487,2024-12-05 10:02:09,0,OK,right,faulty,0
1632305,Ch_000001632305.json,103_glass-fiber-content-26,40000000005474,2024-12-05 10:02:36,0,OK,left,faulty,0
1632306,Ch_000001632306.json,103_glass-fiber-content-26,40000000005474,2024-12-05 10:02:42,0,OK,right,faulty,0
1632307,Ch_000001632307.json,103_glass-fiber-content-26,40000000005473,2024-12-05 10:03:10,0,OK,left,faulty,0
1632308,Ch_000001632308.json,103_glass-fiber-content-26,40000000005473,2024-12-05 10:03:15,0,OK,right,faulty,0
1632309,Ch_000001632309.json,103_glass-fiber-content-26,40000000005472,2024-12-05 10:03:42,0,OK,left,faulty,0
1632310,Ch_000001632310.json,103_glass-fiber-content-26,40000000005472,2024-12-05 10:03:47,0,OK,right,faulty,0
1632311,Ch_000001632311.json,103_glass-fiber-content-26,40000000005475,2024-12-05 10:04:19,0,OK,left,faulty,0
1632312,Ch_000001632312.json,103_glass-fiber-content-26,40000000005475,2024-12-05 10:04:24,0,OK,right,faulty,0
1632313,Ch_000001632313.json,103_glass-fiber-content-26,40000000005488,2024-12-05 10:04:50,0,OK,left,faulty,0
1632314,Ch_000001632314.json,103_glass-fiber-content-26,40000000005488,2024-12-05 10:04:56,0,OK,right,faulty,0
1632315,Ch_000001632315.json,103_glass-fiber-content-26,40000000005477,2024-12-05 10:05:23,0,OK,left,faulty,0
1632316,Ch_000001632316.json,103_glass-fiber-content-26,40000000005477,2024-12-05 10:05:29,0,OK,right,faulty,0
1632317,Ch_000001632317.json,103_glass-fiber-content-26,40000000005476,2024-12-05 10:05:56,0,OK,left,faulty,0
1632318,Ch_000001632318.json,103_glass-fiber-content-26,40000000005476,2024-12-05 10:06:01,0,OK,right,faulty,0
1632319,Ch_000001632319.json,103_glass-fiber-content-26,40000000005470,2024-12-05 10:06:27,0,OK,left,faulty,0
1632320,Ch_000001632320.json,103_glass-fiber-content-26,40000000005470,2024-12-05 10:06:32,0,OK,right,faulty,0
1632321,Ch_000001632321.json,103_glass-fiber-content-26,40000000005480,2024-12-05 10:07:00,0,OK,left,faulty,0
1632322,Ch_000001632322.json,103_glass-fiber-content-26,40000000005480,2024-12-05 10:07:05,0,OK,right,faulty,0
1632323,Ch_000001632323.json,103_glass-fiber-content-26,40000000005479,2024-12-05 10:09:34,0,OK,left,faulty,0
1632324,Ch_000001632324.json,103_glass-fiber-content-26,40000000005479,2024-12-05 10:09:39,0,OK,right,faulty,0
1632325,Ch_000001632325.json,103_glass-fiber-content-26,40000000005494,2024-12-05 10:10:06,0,OK,left,faulty,0
1632326,Ch_000001632326.json,103_glass-fiber-content-26,40000000005494,2024-12-05 10:10:11,0,OK,right,faulty,0
1632327,Ch_000001632327.json,103_glass-fiber-content-26,40000000005478,2024-12-05 10:10:40,0,OK,left,faulty,0
1632328,Ch_000001632328.json,103_glass-fiber-content-26,40000000005478,2024-12-05 10:10:45,0,OK,right,faulty,0
1632329,Ch_000001632329.json,103_glass-fiber-content-26,40000000005481,2024-12-05 10:11:12,0,OK,left,faulty,0
1632330,Ch_000001632330.json,103_glass-fiber-content-26,40000000005481,2024-12-05 10:11:17,0,OK,right,faulty,0
1632331,Ch_000001632331.json,103_glass-fiber-content-26,40000000005482,2024-12-05 10:11:44,0,OK,left,faulty,0
1632332,Ch_000001632332.json,103_glass-fiber-content-26,40000000005482,2024-12-05 10:11:49,0,OK,right,faulty,0
1632333,Ch_000001632333.json,103_glass-fiber-content-26,40000000005483,2024-12-05 10:12:19,0,OK,left,faulty,0
1632334,Ch_000001632334.json,103_glass-fiber-content-26,40000000005483,2024-12-05 10:12:24,0,OK,right,faulty,0
1632335,Ch_000001632335.json,103_glass-fiber-content-26,40000000005495,2024-12-05 10:12:51,0,OK,left,faulty,0
1632336,Ch_000001632336.json,103_glass-fiber-content-26,40000000005495,2024-12-05 10:12:57,0,OK,right,faulty,0
1632337,Ch_000001632337.json,103_glass-fiber-content-26,40000000005489,2024-12-05 10:13:26,0,OK,left,faulty,0
1632338,Ch_000001632338.json,103_glass-fiber-content-26,40000000005489,2024-12-05 10:13:31,0,OK,right,faulty,0
1632339,Ch_000001632339.json,103_glass-fiber-content-26,40000000005490,2024-12-05 10:13:58,0,OK,left,faulty,0
1632340,Ch_000001632340.json,103_glass-fiber-content-26,40000000005490,2024-12-05 10:14:03,0,OK,right,faulty,0
1632341,Ch_000001632341.json,103_glass-fiber-content-26,40000000005491,2024-12-05 11:08:52,0,OK,left,faulty,0
1632342,Ch_000001632342.json,103_glass-fiber-content-26,40000000005491,2024-12-05 11:08:57,0,OK,right,faulty,0
1632343,Ch_000001632343.json,103_glass-fiber-content-26,40000000005492,2024-12-05 11:09:32,0,OK,left,faulty,0
1632344,Ch_000001632344.json,103_glass-fiber-content-26,40000000005492,2024-12-05 11:09:37,0,OK,right,faulty,0
1632345,Ch_000001632345.json,103_glass-fiber-content-26,40000000005496,2024-12-05 11:10:05,0,OK,left,faulty,0
1632346,Ch_000001632346.json,103_glass-fiber-content-26,40000000005496,2024-12-05 11:10:11,0,OK,right,faulty,0
1632347,Ch_000001632347.json,103_glass-fiber-content-26,40000000005493,2024-12-05 11:10:56,0,OK,left,faulty,0
1632348,Ch_000001632348.json,103_glass-fiber-content-26,40000000005493,2024-12-05 11:11:01,0,OK,right,faulty,0
1632349,Ch_000001632349.json,103_glass-fiber-content-26,40000000005508,2024-12-05 11:11:29,0,OK,left,faulty,0
1632350,Ch_000001632350.json,103_glass-fiber-content-26,40000000005508,2024-12-05 11:11:35,0,OK,right,faulty,0
