run_id,file_name,class_value,workpiece_id,workpiece_date,workpiece_usage,workpiece_result,workpiece_location,scenario_condition,scenario_exception
1624661,Ch_000001624661.json,001_reference_01,40000000004912,2024-11-07 09:20:39,0,OK,left,normal,0
1624662,Ch_000001624662.json,001_reference_01,40000000004912,2024-11-07 09:20:45,0,OK,right,normal,0
1624663,Ch_000001624663.json,001_reference_01,40000000004913,2024-11-07 09:21:11,0,OK,left,normal,0
1624664,Ch_000001624664.json,001_reference_01,40000000004913,2024-11-07 09:21:16,0,OK,right,normal,0
1624665,Ch_000001624665.json,001_reference_01,40000000004914,2024-11-07 09:23:38,0,OK,left,normal,0
1624666,Ch_000001624666.json,001_reference_01,40000000004914,2024-11-07 09:23:44,0,OK,right,normal,0
1624667,Ch_000001624667.json,001_reference_01,40000000004915,2024-11-07 09:24:25,0,OK,left,normal,0
1624668,Ch_000001624668.json,001_reference_01,40000000004915,2024-11-07 09:24:30,0,OK,right,normal,0
1624669,Ch_000001624669.json,001_reference_01,40000000004916,2024-11-07 09:25:01,0,OK,left,normal,0
1624670,Ch_000001624670.json,001_reference_01,40000000004916,2024-11-07 09:25:06,0,OK,right,normal,0
1624671,Ch_000001624671.json,001_reference_01,40000000004917,2024-11-07 09:25:32,0,OK,left,normal,0
1624672,Ch_000001624672.json,001_reference_01,40000000004917,2024-11-07 09:25:38,0,OK,right,normal,0
1624673,Ch_000001624673.json,001_reference_01,40000000004918,2024-11-07 09:26:03,0,OK,left,normal,0
1624674,Ch_000001624674.json,001_reference_01,40000000004918,2024-11-07 09:26:08,0,OK,right,normal,0
1624675,Ch_000001624675.json,001_reference_01,40000000004919,2024-11-07 09:26:38,0,OK,left,normal,0
1624676,Ch_000001624676.json,001_reference_01,40000000004919,2024-11-07 09:26:44,0,OK,right,normal,0
1624677,Ch_000001624677.json,001_reference_01,40000000004920,2024-11-07 09:27:11,0,OK,left,normal,0
1624678,Ch_000001624678.json,001_reference_01,40000000004920,2024-11-07 09:27:16,0,OK,right,normal,0
1624679,Ch_000001624679.json,001_reference_01,40000000004921,2024-11-07 09:27:44,0,OK,left,normal,0
1624680,Ch_000001624680.json,001_reference_01,40000000004921,2024-11-07 09:27:49,0,OK,right,normal,0
1624681,Ch_000001624681.json,001_reference_01,40000000004922,2024-11-07 09:28:20,0,OK,left,normal,0
1624682,Ch_000001624682.json,001_reference_01,40000000004922,2024-11-07 09:28:25,0,OK,right,normal,0
1624683,Ch_000001624683.json,001_reference_01,40000000004923,2024-11-07 09:28:51,0,OK,left,normal,0
1624684,Ch_000001624684.json,001_reference_01,40000000004923,2024-11-07 09:28:57,0,OK,right,normal,0
1624685,Ch_000001624685.json,001_reference_01,40000000004924,2024-11-07 09:29:23,0,OK,left,normal,0
1624686,Ch_000001624686.json,001_reference_01,40000000004924,2024-11-07 09:29:29,0,OK,right,normal,0
1624687,Ch_000001624687.json,001_reference_01,40000000004925,2024-11-07 09:29:54,0,OK,left,normal,0
1624688,Ch_000001624688.json,001_reference_01,40000000004925,2024-11-07 09:29:59,0,OK,right,normal,0
1624689,Ch_000001624689.json,001_reference_01,40000000004926,2024-11-07 09:30:27,0,OK,left,normal,0
1624690,Ch_000001624690.json,001_reference_01,40000000004926,2024-11-07 09:30:32,0,OK,right,normal,0
1624691,Ch_000001624691.json,001_reference_01,40000000004927,2024-11-07 09:31:05,0,OK,left,normal,0
1624692,Ch_000001624692.json,001_reference_01,40000000004927,2024-11-07 09:31:10,0,OK,right,normal,0
1624693,Ch_000001624693.json,001_reference_01,40000000004928,2024-11-07 09:31:51,0,OK,left,normal,0
1624694,Ch_000001624694.json,001_reference_01,40000000004928,2024-11-07 09:31:56,0,OK,right,normal,0
1624695,Ch_000001624695.json,001_reference_01,40000000004929,2024-11-07 09:32:23,0,OK,left,normal,0
1624696,Ch_000001624696.json,001_reference_01,40000000004929,2024-11-07 09:32:28,0,OK,right,normal,0
1624697,Ch_000001624697.json,001_reference_01,40000000004930,2024-11-07 09:32:53,0,OK,left,normal,0
1624698,Ch_000001624698.json,001_reference_01,40000000004930,2024-11-07 09:32:58,0,OK,right,normal,0
1624699,Ch_000001624699.json,001_reference_01,40000000004931,2024-11-07 09:33:23,0,OK,left,normal,0
1624700,Ch_000001624700.json,001_reference_01,40000000004931,2024-11-07 09:33:29,0,OK,right,normal,0
1624701,Ch_000001624701.json,001_reference_01,40000000004932,2024-11-07 09:34:58,0,OK,left,normal,0
1624702,Ch_000001624702.json,001_reference_01,40000000004932,2024-11-07 09:35:03,0,OK,right,normal,0
1624703,Ch_000001624703.json,001_reference_01,40000000004933,2024-11-07 09:35:28,0,OK,left,normal,0
1624704,Ch_000001624704.json,001_reference_01,40000000004933,2024-11-07 09:35:33,0,OK,right,normal,0
1624705,Ch_000001624705.json,001_reference_01,40000000004934,2024-11-07 09:35:59,0,OK,left,normal,0
1624706,Ch_000001624706.json,001_reference_01,40000000004934,2024-11-07 09:36:04,0,OK,right,normal,0
1624707,Ch_000001624707.json,001_reference_01,40000000004935,2024-11-07 09:36:29,0,OK,left,normal,0
1624708,Ch_000001624708.json,001_reference_01,40000000004935,2024-11-07 09:36:35,0,OK,right,normal,0
1624709,Ch_000001624709.json,001_reference_01,40000000004936,2024-11-07 09:38:16,0,OK,left,normal,0
1624710,Ch_000001624710.json,001_reference_01,40000000004936,2024-11-07 09:38:21,0,OK,right,normal,0
1624711,Ch_000001624711.json,001_reference_01,40000000004937,2024-11-07 09:38:47,0,OK,left,normal,0
1624712,Ch_000001624712.json,001_reference_01,40000000004937,2024-11-07 09:38:52,0,OK,right,normal,0
1624713,Ch_000001624713.json,001_reference_01,40000000004938,2024-11-07 09:39:20,0,OK,left,normal,0
1624714,Ch_000001624714.json,001_reference_01,40000000004938,2024-11-07 09:39:25,0,OK,right,normal,0
1624715,Ch_000001624715.json,001_reference_01,40000000004939,2024-11-07 09:39:49,0,OK,left,normal,0
1624716,Ch_000001624716.json,001_reference_01,40000000004939,2024-11-07 09:39:55,0,OK,right,normal,0
1624717,Ch_000001624717.json,001_reference_01,40000000004940,2024-11-07 09:40:20,0,OK,left,normal,0
1624718,Ch_000001624718.json,001_reference_01,40000000004940,2024-11-07 09:40:25,0,OK,right,normal,0
1624719,Ch_000001624719.json,001_reference_01,40000000004941,2024-11-07 09:40:51,0,OK,left,normal,0
1624720,Ch_000001624720.json,001_reference_01,40000000004941,2024-11-07 09:40:56,0,OK,right,normal,0
1624721,Ch_000001624721.json,001_reference_01,40000000004942,2024-11-07 09:42:05,0,OK,left,normal,0
1624722,Ch_000001624722.json,001_reference_01,40000000004942,2024-11-07 09:42:10,0,OK,right,normal,0
1624723,Ch_000001624723.json,001_reference_01,40000000004943,2024-11-07 09:42:36,0,OK,left,normal,0
1624724,Ch_000001624724.json,001_reference_01,40000000004943,2024-11-07 09:42:41,0,OK,right,normal,0
1624725,Ch_000001624725.json,001_reference_01,40000000004944,2024-11-07 09:43:06,0,OK,left,normal,0
1624726,Ch_000001624726.json,001_reference_01,40000000004944,2024-11-07 09:43:11,0,OK,right,normal,0
1624727,Ch_000001624727.json,001_reference_01,40000000004945,2024-11-07 09:43:36,0,OK,left,normal,0
1624728,Ch_000001624728.json,001_reference_01,40000000004945,2024-11-07 09:43:42,0,OK,right,normal,0
1624729,Ch_000001624729.json,001_reference_01,40000000004946,2024-11-07 09:44:08,0,OK,left,normal,0
1624730,Ch_000001624730.json,001_reference_01,40000000004946,2024-11-07 09:44:14,0,OK,right,normal,0
1624731,Ch_000001624731.json,001_reference_01,40000000004947,2024-11-07 09:44:39,0,OK,left,normal,0
1624732,Ch_000001624732.json,001_reference_01,40000000004947,2024-11-07 09:44:44,0,OK,right,normal,0
1624733,Ch_000001624733.json,001_reference_01,40000000004948,2024-11-07 09:45:10,0,OK,left,normal,0
1624734,Ch_000001624734.json,001_reference_01,40000000004948,2024-11-07 09:45:16,0,OK,right,normal,0
1624735,Ch_000001624735.json,001_reference_01,40000000004949,2024-11-07 09:45:39,0,OK,left,normal,0
1624736,Ch_000001624736.json,001_reference_01,40000000004949,2024-11-07 09:45:45,0,OK,right,normal,0
1624737,Ch_000001624737.json,001_reference_01,40000000004950,2024-11-07 09:46:09,0,OK,left,normal,0
1624738,Ch_000001624738.json,001_reference_01,40000000004950,2024-11-07 09:46:14,0,OK,right,normal,0
1624739,Ch_000001624739.json,001_reference_01,40000000004951,2024-11-07 09:46:54,0,OK,left,normal,0
1624740,Ch_000001624740.json,001_reference_01,40000000004951,2024-11-07 09:46:59,0,OK,right,normal,0
1624741,Ch_000001624741.json,001_reference_01,40000000004952,2024-11-07 09:47:24,0,OK,left,normal,0
1624742,Ch_000001624742.json,001_reference_01,40000000004952,2024-11-07 09:47:29,0,OK,right,normal,0
1624743,Ch_000001624743.json,001_reference_01,40000000004953,2024-11-07 09:47:54,0,OK,left,normal,0
1624744,Ch_000001624744.json,001_reference_01,40000000004953,2024-11-07 09:47:59,0,OK,right,normal,0
1624745,Ch_000001624745.json,001_reference_01,40000000004954,2024-11-07 09:48:31,0,OK,left,normal,0
1624746,Ch_000001624746.json,001_reference_01,40000000004954,2024-11-07 09:48:36,0,OK,right,normal,0
1624747,Ch_000001624747.json,001_reference_01,40000000004955,2024-11-07 09:49:02,0,OK,left,normal,0
1624748,Ch_000001624748.json,001_reference_01,40000000004955,2024-11-07 09:49:08,0,OK,right,normal,0
1624749,Ch_000001624749.json,001_reference_01,40000000004956,2024-11-07 09:50:33,0,OK,left,normal,0
1624750,Ch_000001624750.json,001_reference_01,40000000004956,2024-11-07 09:50:38,0,OK,right,normal,0
1624751,Ch_000001624751.json,001_reference_01,40000000004957,2024-11-07 09:52:00,0,OK,left,normal,0
1624752,Ch_000001624752.json,001_reference_01,40000000004957,2024-11-07 09:52:05,0,OK,right,normal,0
1624753,Ch_000001624753.json,001_reference_01,40000000004958,2024-11-07 09:53:15,0,OK,left,normal,0
1624754,Ch_000001624754.json,001_reference_01,40000000004958,2024-11-07 09:53:20,0,OK,right,normal,0
1624755,Ch_000001624755.json,001_reference_01,40000000004959,2024-11-07 09:53:53,0,OK,left,normal,0
1624756,Ch_000001624756.json,001_reference_01,40000000004959,2024-11-07 09:53:58,0,OK,right,normal,0
1624757,Ch_000001624757.json,001_reference_01,40000000004960,2024-11-07 09:54:25,0,OK,left,normal,0
1624758,Ch_000001624758.json,001_reference_01,40000000004960,2024-11-07 09:54:30,0,OK,right,normal,0
1624759,Ch_000001624759.json,001_reference_01,40000000004961,2024-11-07 09:55:13,0,OK,left,normal,0
1624760,Ch_000001624760.json,001_reference_01,40000000004961,2024-11-07 09:55:18,0,OK,right,normal,0
1624761,Ch_000001624761.json,001_reference_01,40000000004962,2024-11-07 09:55:50,0,OK,left,normal,0
1624762,Ch_000001624762.json,001_reference_01,40000000004962,2024-11-07 09:55:55,0,OK,right,normal,0
1624763,Ch_000001624763.json,001_reference_01,40000000004963,2024-11-07 09:56:25,0,OK,left,normal,0
1624764,Ch_000001624764.json,001_reference_01,40000000004963,2024-11-07 09:56:30,0,OK,right,normal,0
1624765,Ch_000001624765.json,001_reference_01,40000000004964,2024-11-07 09:57:02,0,OK,left,normal,0
1624766,Ch_000001624766.json,001_reference_01,40000000004964,2024-11-07 09:57:07,0,OK,right,normal,0
1624767,Ch_000001624767.json,001_reference_01,40000000004965,2024-11-07 10:03:21,0,OK,left,normal,0
1624768,Ch_000001624768.json,001_reference_01,40000000004965,2024-11-07 10:03:27,0,OK,right,normal,0
1624769,Ch_000001624769.json,001_reference_01,40000000004966,2024-11-07 10:04:49,0,OK,left,normal,0
1624770,Ch_000001624770.json,001_reference_01,40000000004966,2024-11-07 10:04:54,0,OK,right,normal,0
1624771,Ch_000001624771.json,001_reference_01,40000000004967,2024-11-07 10:05:27,0,OK,left,normal,0
1624772,Ch_000001624772.json,001_reference_01,40000000004967,2024-11-07 10:05:32,0,OK,right,normal,0
1624773,Ch_000001624773.json,001_reference_01,40000000004968,2024-11-07 10:06:07,0,OK,left,normal,0
1624774,Ch_000001624774.json,001_reference_01,40000000004968,2024-11-07 10:06:12,0,OK,right,normal,0
1624775,Ch_000001624775.json,001_reference_01,40000000004969,2024-11-07 10:06:47,0,OK,left,normal,0
1624776,Ch_000001624776.json,001_reference_01,40000000004969,2024-11-07 10:06:52,0,OK,right,normal,0
1624777,Ch_000001624777.json,001_reference_01,40000000004970,2024-11-07 10:10:08,0,OK,left,normal,0
1624778,Ch_000001624778.json,001_reference_01,40000000004970,2024-11-07 10:10:13,0,OK,right,normal,0
1624779,Ch_000001624779.json,001_reference_01,40000000004971,2024-11-07 10:10:43,0,OK,left,normal,0
1624780,Ch_000001624780.json,001_reference_01,40000000004971,2024-11-07 10:10:49,0,OK,right,normal,0
1624781,Ch_000001624781.json,001_reference_01,40000000004972,2024-11-07 10:11:16,0,OK,left,normal,0
1624782,Ch_000001624782.json,001_reference_01,40000000004972,2024-11-07 10:11:22,0,OK,right,normal,0
1624783,Ch_000001624783.json,001_reference_01,40000000004973,2024-11-07 10:11:52,0,OK,left,normal,0
1624784,Ch_000001624784.json,001_reference_01,40000000004973,2024-11-07 10:11:57,0,OK,right,normal,0
1624785,Ch_000001624785.json,001_reference_01,40000000004974,2024-11-07 10:12:27,0,OK,left,normal,0
1624786,Ch_000001624786.json,001_reference_01,40000000004974,2024-11-07 10:12:32,0,OK,right,normal,0
1624787,Ch_000001624787.json,001_reference_01,40000000004975,2024-11-07 10:13:21,0,OK,left,normal,0
1624788,Ch_000001624788.json,001_reference_01,40000000004975,2024-11-07 10:13:26,0,OK,right,normal,0
1624789,Ch_000001624789.json,001_reference_01,40000000004976,2024-11-07 10:13:56,0,OK,left,normal,0
1624790,Ch_000001624790.json,001_reference_01,40000000004976,2024-11-07 10:14:01,0,OK,right,normal,0
1624791,Ch_000001624791.json,001_reference_01,40000000004977,2024-11-07 10:14:29,0,OK,left,normal,0
1624792,Ch_000001624792.json,001_reference_01,40000000004977,2024-11-07 10:14:34,0,OK,right,normal,0
1624793,Ch_000001624793.json,001_reference_01,40000000004978,2024-11-07 10:15:02,0,OK,left,normal,0
1624794,Ch_000001624794.json,001_reference_01,40000000004978,2024-11-07 10:15:07,0,OK,right,normal,0
1624795,Ch_000001624795.json,001_reference_01,40000000004979,2024-11-07 10:15:35,0,OK,left,normal,0
1624796,Ch_000001624796.json,001_reference_01,40000000004979,2024-11-07 10:15:40,0,OK,right,normal,0
1624797,Ch_000001624797.json,001_reference_01,40000000004980,2024-11-07 10:16:14,0,OK,left,normal,0
1624798,Ch_000001624798.json,001_reference_01,40000000004980,2024-11-07 10:16:19,0,OK,right,normal,0
1624799,Ch_000001624799.json,001_reference_01,40000000004981,2024-11-07 10:16:46,0,OK,left,normal,0
1624800,Ch_000001624800.json,001_reference_01,40000000004981,2024-11-07 10:16:51,0,OK,right,normal,0
1624801,Ch_000001624801.json,001_reference_01,40000000004982,2024-11-07 10:17:18,0,OK,left,normal,0
1624802,Ch_000001624802.json,001_reference_01,40000000004982,2024-11-07 10:17:24,0,OK,right,normal,0
1624803,Ch_000001624803.json,001_reference_01,40000000004983,2024-11-07 10:18:08,0,OK,left,normal,0
1624804,Ch_000001624804.json,001_reference_01,40000000004983,2024-11-07 10:18:14,0,OK,right,normal,0
1624805,Ch_000001624805.json,001_reference_01,40000000004984,2024-11-07 10:18:56,0,OK,left,normal,0
1624806,Ch_000001624806.json,001_reference_01,40000000004984,2024-11-07 10:19:01,0,OK,right,normal,0
1624807,Ch_000001624807.json,001_reference_01,40000000004985,2024-11-07 10:19:28,0,OK,left,normal,0
1624808,Ch_000001624808.json,001_reference_01,40000000004985,2024-11-07 10:19:33,0,OK,right,normal,0
1624809,Ch_000001624809.json,001_reference_01,40000000004986,2024-11-07 10:20:06,0,OK,left,normal,0
1624810,Ch_000001624810.json,001_reference_01,40000000004986,2024-11-07 10:20:12,0,OK,right,normal,0
1624811,Ch_000001624811.json,001_reference_01,40000000004987,2024-11-07 10:20:37,0,OK,left,normal,0
1624812,Ch_000001624812.json,001_reference_01,40000000004987,2024-11-07 10:20:43,0,OK,right,normal,0
1624813,Ch_000001624813.json,001_reference_01,40000000004988,2024-11-07 10:21:14,0,OK,left,normal,0
1624814,Ch_000001624814.json,001_reference_01,40000000004988,2024-11-07 10:21:19,0,OK,right,normal,0
1624815,Ch_000001624815.json,001_reference_01,40000000004989,2024-11-07 10:21:47,0,OK,left,normal,0
1624816,Ch_000001624816.json,001_reference_01,40000000004989,2024-11-07 10:21:52,0,OK,right,normal,0
1624817,Ch_000001624817.json,001_reference_01,40000000004990,2024-11-07 10:22:29,0,OK,left,normal,0
1624818,Ch_000001624818.json,001_reference_01,40000000004990,2024-11-07 10:22:34,0,OK,right,normal,0
1624819,Ch_000001624819.json,001_reference_01,40000000004991,2024-11-07 10:23:03,0,OK,left,normal,0
1624820,Ch_000001624820.json,001_reference_01,40000000004991,2024-11-07 10:23:09,0,OK,right,normal,0
1624821,Ch_000001624821.json,001_reference_01,40000000004992,2024-11-07 10:23:37,0,OK,left,normal,0
1624822,Ch_000001624822.json,001_reference_01,40000000004992,2024-11-07 10:23:42,0,OK,right,normal,0
1624823,Ch_000001624823.json,001_reference_01,40000000004993,2024-11-07 10:24:09,0,OK,left,normal,0
1624824,Ch_000001624824.json,001_reference_01,40000000004993,2024-11-07 10:24:14,0,OK,right,normal,0
1624825,Ch_000001624825.json,001_reference_01,40000000004994,2024-11-07 10:24:43,0,OK,left,normal,0
1624826,Ch_000001624826.json,001_reference_01,40000000004994,2024-11-07 10:24:48,0,OK,right,normal,0
1624827,Ch_000001624827.json,001_reference_01,40000000004995,2024-11-07 10:25:15,0,OK,left,normal,0
1624828,Ch_000001624828.json,001_reference_01,40000000004995,2024-11-07 10:25:21,0,OK,right,normal,0
1624829,Ch_000001624829.json,001_reference_01,40000000004996,2024-11-07 10:25:52,0,OK,left,normal,0
1624830,Ch_000001624830.json,001_reference_01,40000000004996,2024-11-07 10:25:57,0,OK,right,normal,0
1624831,Ch_000001624831.json,001_reference_01,40000000004997,2024-11-07 10:26:25,0,OK,left,normal,0
1624832,Ch_000001624832.json,001_reference_01,40000000004997,2024-11-07 10:26:30,0,OK,right,normal,0
1624833,Ch_000001624833.json,001_reference_01,40000000004998,2024-11-07 10:26:57,0,OK,left,normal,0
1624834,Ch_000001624834.json,001_reference_01,40000000004998,2024-11-07 10:27:03,0,OK,right,normal,0
1624835,Ch_000001624835.json,001_reference_01,40000000004999,2024-11-07 10:27:31,0,OK,left,normal,0
1624836,Ch_000001624836.json,001_reference_01,40000000004999,2024-11-07 10:27:36,0,OK,right,normal,0
1624837,Ch_000001624837.json,001_reference_01,40000000005000,2024-11-07 10:28:13,0,OK,left,normal,0
1624838,Ch_000001624838.json,001_reference_01,40000000005000,2024-11-07 10:28:18,0,OK,right,normal,0
1624839,Ch_000001624839.json,001_reference_01,40000000005001,2024-11-07 10:28:47,0,OK,left,normal,0
1624840,Ch_000001624840.json,001_reference_01,40000000005001,2024-11-07 10:28:52,0,OK,right,normal,0
1624841,Ch_000001624841.json,001_reference_01,40000000005002,2024-11-07 10:29:20,0,OK,left,normal,0
1624842,Ch_000001624842.json,001_reference_01,40000000005002,2024-11-07 10:29:25,0,OK,right,normal,0
1624843,Ch_000001624843.json,001_reference_01,40000000005003,2024-11-07 10:29:55,0,OK,left,normal,0
1624844,Ch_000001624844.json,001_reference_01,40000000005003,2024-11-07 10:30:00,0,OK,right,normal,0
1624845,Ch_000001624845.json,001_reference_01,40000000005004,2024-11-07 10:30:30,0,OK,left,normal,0
1624846,Ch_000001624846.json,001_reference_01,40000000005004,2024-11-07 10:30:35,0,OK,right,normal,0
1624847,Ch_000001624847.json,001_reference_01,40000000005005,2024-11-07 10:31:03,0,OK,left,normal,0
1624848,Ch_000001624848.json,001_reference_01,40000000005005,2024-11-07 10:31:08,0,OK,right,normal,0
1624849,Ch_000001624849.json,001_reference_01,40000000005006,2024-11-07 10:31:43,0,OK,left,normal,0
1624850,Ch_000001624850.json,001_reference_01,40000000005006,2024-11-07 10:31:49,0,OK,right,normal,0
1624851,Ch_000001624851.json,001_reference_01,40000000005007,2024-11-07 10:32:17,0,OK,left,normal,0
1624852,Ch_000001624852.json,001_reference_01,40000000005007,2024-11-07 10:32:22,0,OK,right,normal,0
1624853,Ch_000001624853.json,001_reference_01,40000000005008,2024-11-07 10:32:53,0,OK,left,normal,0
1624854,Ch_000001624854.json,001_reference_01,40000000005008,2024-11-07 10:32:58,0,OK,right,normal,0
1624855,Ch_000001624855.json,001_reference_01,40000000005009,2024-11-07 10:33:33,0,OK,left,normal,0
1624856,Ch_000001624856.json,001_reference_01,40000000005009,2024-11-07 10:33:38,0,OK,right,normal,0
1624857,Ch_000001624857.json,001_reference_01,40000000005010,2024-11-07 10:34:07,0,OK,left,normal,0
1624858,Ch_000001624858.json,001_reference_01,40000000005010,2024-11-07 10:34:13,0,OK,right,normal,0
1624859,Ch_000001624859.json,001_reference_01,40000000005011,2024-11-07 10:34:40,0,OK,left,normal,1
1624860,Ch_000001624860.json,001_reference_01,40000000005011,2024-11-07 10:34:45,0,NOK,right,normal,1
1624861,Ch_000001624861.json,001_reference_01,40000000005012,2024-11-07 10:36:40,0,OK,left,normal,0
1624862,Ch_000001624862.json,001_reference_01,40000000005012,2024-11-07 10:36:46,0,OK,right,normal,0
1624863,Ch_000001624863.json,001_reference_01,40000000005013,2024-11-07 10:37:13,0,OK,left,normal,0
1624864,Ch_000001624864.json,001_reference_01,40000000005013,2024-11-07 10:37:18,0,OK,right,normal,0
1624865,Ch_000001624865.json,001_reference_01,40000000005014,2024-11-07 10:37:46,0,OK,left,normal,0
1624866,Ch_000001624866.json,001_reference_01,40000000005014,2024-11-07 10:37:51,0,OK,right,normal,0
1624867,Ch_000001624867.json,001_reference_01,40000000005015,2024-11-07 10:38:23,0,OK,left,normal,0
1624868,Ch_000001624868.json,001_reference_01,40000000005015,2024-11-07 10:38:28,0,OK,right,normal,0
1624869,Ch_000001624869.json,001_reference_01,40000000005016,2024-11-07 10:38:57,0,OK,left,normal,0
1624870,Ch_000001624870.json,001_reference_01,40000000005016,2024-11-07 10:39:03,0,OK,right,normal,0
1624871,Ch_000001624871.json,001_reference_01,40000000005017,2024-11-07 10:39:30,0,OK,left,normal,1
1624872,Ch_000001624872.json,001_reference_01,40000000005017,2024-11-07 10:39:36,0,NOK,right,normal,1
1624873,Ch_000001624873.json,001_reference_01,40000000005018,2024-11-07 10:40:22,0,OK,left,normal,0
1624874,Ch_000001624874.json,001_reference_01,40000000005018,2024-11-07 10:40:28,0,OK,right,normal,0
1624875,Ch_000001624875.json,001_reference_01,40000000005019,2024-11-07 10:41:07,0,OK,left,normal,0
1624876,Ch_000001624876.json,001_reference_01,40000000005019,2024-11-07 10:41:12,0,OK,right,normal,0
1624877,Ch_000001624877.json,101_cooling_time_25,40000000005020,2024-11-07 10:45:39,0,OK,left,normal,0
1624878,Ch_000001624878.json,101_cooling_time_25,40000000005020,2024-11-07 10:45:45,0,OK,right,normal,0
1624879,Ch_000001624879.json,101_cooling_time_25,40000000005021,2024-11-07 10:47:51,0,OK,left,normal,0
1624880,Ch_000001624880.json,101_cooling_time_25,40000000005021,2024-11-07 10:47:56,0,OK,right,normal,0
1624881,Ch_000001624881.json,101_cooling_time_25,40000000005022,2024-11-07 10:48:25,0,OK,left,normal,0
1624882,Ch_000001624882.json,101_cooling_time_25,40000000005022,2024-11-07 10:48:30,0,OK,right,normal,0
1624883,Ch_000001624883.json,101_cooling_time_25,40000000005023,2024-11-07 10:49:00,0,OK,left,normal,0
1624884,Ch_000001624884.json,101_cooling_time_25,40000000005023,2024-11-07 10:49:05,0,OK,right,normal,0
1624885,Ch_000001624885.json,101_cooling_time_25,40000000005024,2024-11-07 10:49:34,0,OK,left,normal,0
1624886,Ch_000001624886.json,101_cooling_time_25,40000000005024,2024-11-07 10:49:39,0,OK,right,normal,0
1624887,Ch_000001624887.json,101_cooling_time_25,40000000005025,2024-11-07 10:50:09,0,OK,left,normal,0
1624888,Ch_000001624888.json,101_cooling_time_25,40000000005025,2024-11-07 10:50:14,0,OK,right,normal,0
1624889,Ch_000001624889.json,101_cooling_time_25,40000000005026,2024-11-07 10:50:48,0,OK,left,normal,0
1624890,Ch_000001624890.json,101_cooling_time_25,40000000005026,2024-11-07 10:50:53,0,OK,right,normal,0
1624891,Ch_000001624891.json,101_cooling_time_25,40000000005027,2024-11-07 10:51:24,0,OK,left,normal,0
1624892,Ch_000001624892.json,101_cooling_time_25,40000000005027,2024-11-07 10:51:29,0,OK,right,normal,0
1624893,Ch_000001624893.json,101_cooling_time_25,40000000005028,2024-11-07 10:51:57,0,OK,left,normal,1
1624894,Ch_000001624894.json,101_cooling_time_25,40000000005028,2024-11-07 10:52:03,0,NOK,right,normal,1
1624895,Ch_000001624895.json,101_cooling_time_25,40000000005029,2024-11-07 10:52:52,0,OK,left,normal,0
1624896,Ch_000001624896.json,101_cooling_time_25,40000000005029,2024-11-07 10:52:57,0,OK,right,normal,0
